Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1737285477.0434053,764,1737285477,36666496,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.1434264,765,1737285477,136666752,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.2432253,766,1737285477,236667008,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.3424904,767,1737285477,336667264,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.4429712,768,1737285477,436667776,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.5438814,769,1737285477,536668032,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.6429129,770,1737285477,636668288,,0,65016,33.6370784,72.9912309,571.0399780273438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.7433279,771,1737285477,736668800,,0,65016,33.6370732,72.9912285,571.0599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.8433688,772,1737285477,836669056,,0,65016,33.6370732,72.9912285,571.0599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285477.9448347,773,1737285477,939669568,,0,65016,33.6370732,72.9912285,571.0599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285478.045141,774,1737285478,37670080,,0,65016,33.6370682,72.9912264,571.1300048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285478.1440952,775,1737285478,136670592,,0,65016,33.6370682,72.9912264,571.1300048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
